17:45:45:05.05.2021, 0, 0
17:45:46:05.05.2021, 0, 0
17:45:47:05.05.2021, 0, 0
17:45:48:05.05.2021, 0, 0
17:45:49:05.05.2021, 0, 0
17:45:50:05.05.2021, 0, 0
17:45:51:05.05.2021, 0, 0
17:45:52:05.05.2021, 0, 0
17:45:53:05.05.2021, 0, 0
17:45:54:05.05.2021, 0, 0
17:45:55:05.05.2021, 0, 0
17:45:56:05.05.2021, 0, 0
17:45:57:05.05.2021, 0, 0
17:45:58:05.05.2021, 0, 0
17:45:59:05.05.2021, 0, 0
17:46:00:05.05.2021, 0, 0
17:46:01:05.05.2021, 0, 0
17:46:02:05.05.2021, 0, 0
17:46:03:05.05.2021, 0, 0
17:46:04:05.05.2021, 0, 0
17:46:05:05.05.2021, 0, 0
17:46:06:05.05.2021, 0, 0
17:46:07:05.05.2021, 0, 0
17:46:08:05.05.2021, 0, 0
17:46:09:05.05.2021, 0, 0
17:46:10:05.05.2021, 0, 0
17:46:11:05.05.2021, 0, 0
17:46:12:05.05.2021, 0, 0
17:46:13:05.05.2021, 0, 0
17:46:14:05.05.2021, 0, 0
17:46:15:05.05.2021, 0, 0
17:46:16:05.05.2021, 0, 0
17:46:17:05.05.2021, 0, 0
17:46:18:05.05.2021, 0, 0
17:46:19:05.05.2021, 0, 0
17:46:20:05.05.2021, 0, 0
17:46:21:05.05.2021, 0, 0
17:46:22:05.05.2021, 0, 0
17:46:23:05.05.2021, 0, 0
17:46:24:05.05.2021, 0, 0
17:46:25:05.05.2021, 0, 0
17:46:26:05.05.2021, 0, 0
17:46:27:05.05.2021, 0, 0
17:46:28:05.05.2021, 0, 0
17:46:29:05.05.2021, 0, 0
17:46:30:05.05.2021, 0, 0
17:46:31:05.05.2021, 0, 0
17:46:32:05.05.2021, 0, 0
17:46:33:05.05.2021, 0, 0
17:46:34:05.05.2021, 0, 0
17:46:35:05.05.2021, 0, 0
17:46:36:05.05.2021, 0, 0
17:46:37:05.05.2021, 0, 0
17:46:38:05.05.2021, 0, 0
17:46:39:05.05.2021, 0, 0
17:46:40:05.05.2021, 0, 0
17:46:41:05.05.2021, 0, 0
17:46:42:05.05.2021, 0, 0
17:46:43:05.05.2021, 0, 0
17:46:44:05.05.2021, 0, 0
17:46:45:05.05.2021, 0, 0
17:46:46:05.05.2021, 0, 0
17:46:47:05.05.2021, 0, 0
17:46:48:05.05.2021, 0, 0
17:46:49:05.05.2021, 0, 0
17:46:50:05.05.2021, 0, 0
17:46:51:05.05.2021, 0, 0
17:46:52:05.05.2021, 0, 0
17:46:53:05.05.2021, 0, 0
17:46:54:05.05.2021, 0, 0
17:46:55:05.05.2021, 0, 0
17:46:56:05.05.2021, 0, 0
17:46:57:05.05.2021, 0, 0
17:46:58:05.05.2021, 0, 0
17:46:59:05.05.2021, 0, 0
17:47:00:05.05.2021, 0, 0
17:47:01:05.05.2021, 0, 0
17:47:02:05.05.2021, 0, 0
17:47:03:05.05.2021, 0, 0
17:47:04:05.05.2021, 0, 0
17:47:05:05.05.2021, 0, 0
17:47:06:05.05.2021, 0, 0
17:47:07:05.05.2021, 0, 0
17:47:08:05.05.2021, 0, 0
17:47:09:05.05.2021, 0, 0
17:47:10:05.05.2021, 0, 0
17:47:11:05.05.2021, 0, 0
17:47:12:05.05.2021, 0, 0
17:47:13:05.05.2021, 0, 0
17:47:14:05.05.2021, 0, 0
17:47:15:05.05.2021, 0, 0
17:47:16:05.05.2021, 0, 0
17:47:17:05.05.2021, 0, 0
17:47:18:05.05.2021, 0, 0
17:47:19:05.05.2021, 0, 0
17:47:20:05.05.2021, 0, 0
17:47:21:05.05.2021, 0, 0
17:47:22:05.05.2021, 0, 0
17:47:23:05.05.2021, 0, 0
17:47:24:05.05.2021, 0, 0
17:47:25:05.05.2021, 0, 0
17:47:26:05.05.2021, 0, 0
17:47:27:05.05.2021, 0, 0
17:47:28:05.05.2021, 0, 0
17:47:29:05.05.2021, 0, 0
17:47:30:05.05.2021, 0, 0
17:47:31:05.05.2021, 0, 0
17:47:32:05.05.2021, 0, 0
17:47:33:05.05.2021, 0, 0
17:47:34:05.05.2021, 0, 0
17:47:35:05.05.2021, 0, 0
17:47:36:05.05.2021, 0, 0
17:47:37:05.05.2021, 0, 0
17:47:38:05.05.2021, 0, 0
17:47:39:05.05.2021, 0, 0
17:47:40:05.05.2021, 0, 0
17:47:41:05.05.2021, 0, 0
17:47:42:05.05.2021, 0, 0
17:47:43:05.05.2021, 0, 0
17:53:22:05.05.2021, 0, 0
17:53:23:05.05.2021, 0, 0
17:53:24:05.05.2021, 0, 0
17:53:25:05.05.2021, 0, 0
17:53:26:05.05.2021, 0, 0
17:53:27:05.05.2021, 0, 0
17:53:28:05.05.2021, 0, 0
17:53:29:05.05.2021, 0, 0
17:53:30:05.05.2021, 0, 0
17:53:31:05.05.2021, 0, 0
17:53:32:05.05.2021, 0, 0
17:53:33:05.05.2021, 0, 0
17:53:34:05.05.2021, 0, 0
17:53:35:05.05.2021, 0, 0
17:53:36:05.05.2021, 0, 0
17:53:37:05.05.2021, 1, 1
17:53:38:05.05.2021, 1, 1
17:53:39:05.05.2021, 1, 1
17:53:40:05.05.2021, 1, 1
17:53:41:05.05.2021, 1, 1
17:53:42:05.05.2021, 0, 0
17:53:43:05.05.2021, 0, 0
17:53:44:05.05.2021, 0, 0
17:53:45:05.05.2021, 0, 0
17:53:46:05.05.2021, 0, 0
17:53:47:05.05.2021, 0, 0
17:53:48:05.05.2021, 0, 0
17:53:49:05.05.2021, 0, 0
17:53:50:05.05.2021, 0, 0
17:53:51:05.05.2021, 0, 0
17:53:52:05.05.2021, 0, 0
17:53:53:05.05.2021, 0, 0
17:53:54:05.05.2021, 0, 0
17:53:55:05.05.2021, 0, 0
17:53:56:05.05.2021, 0, 0
17:53:57:05.05.2021, 0, 0
17:53:58:05.05.2021, 0, 0
17:53:59:05.05.2021, 0, 0
17:54:00:05.05.2021, 0, 0
17:54:01:05.05.2021, 0, 0
17:54:02:05.05.2021, 0, 0
17:54:03:05.05.2021, 1, 1
17:54:04:05.05.2021, 0, 0
17:54:05:05.05.2021, 1, 1
17:54:06:05.05.2021, 0, 0
17:54:07:05.05.2021, 0, 0
17:54:08:05.05.2021, 0, 0
17:54:09:05.05.2021, 0, 0
17:54:10:05.05.2021, 0, 0
17:54:11:05.05.2021, 0, 0
17:54:12:05.05.2021, 0, 0
17:54:13:05.05.2021, 0, 0
17:54:14:05.05.2021, 0, 0
17:54:15:05.05.2021, 0, 0
17:54:16:05.05.2021, 0, 0
17:54:17:05.05.2021, 0, 0
17:54:18:05.05.2021, 0, 0
17:54:19:05.05.2021, 0, 0
17:54:20:05.05.2021, 0, 0
17:54:21:05.05.2021, 0, 0
17:54:22:05.05.2021, 1, 1
17:54:23:05.05.2021, 0, 0
17:54:24:05.05.2021, 0, 0
17:54:25:05.05.2021, 0, 0
17:54:26:05.05.2021, 0, 0
17:54:27:05.05.2021, 0, 0
17:54:28:05.05.2021, 0, 0
17:54:29:05.05.2021, 0, 0
17:54:30:05.05.2021, 0, 0
17:54:31:05.05.2021, 0, 0
17:54:32:05.05.2021, 0, 0
17:54:33:05.05.2021, 0, 0
17:54:34:05.05.2021, 1, 1
17:54:35:05.05.2021, 0, 0
17:54:36:05.05.2021, 0, 0
17:54:37:05.05.2021, 1, 1
17:54:38:05.05.2021, 0, 0
17:54:39:05.05.2021, 1, 1
17:54:40:05.05.2021, 0, 0
17:54:41:05.05.2021, 0, 0
17:54:42:05.05.2021, 1, 1
17:54:43:05.05.2021, 1, 1
17:54:44:05.05.2021, 0, 0
17:54:45:05.05.2021, 1, 1
17:54:46:05.05.2021, 1, 1
17:54:47:05.05.2021, 1, 1
17:54:48:05.05.2021, 1, 1
17:54:49:05.05.2021, 1, 1
17:54:50:05.05.2021, 1, 1
17:54:51:05.05.2021, 1, 1
17:54:52:05.05.2021, 1, 1
17:54:53:05.05.2021, 1, 1
17:54:54:05.05.2021, 1, 1
17:54:55:05.05.2021, 1, 1
17:54:56:05.05.2021, 1, 1
17:54:57:05.05.2021, 1, 1
17:54:58:05.05.2021, 1, 1
17:54:59:05.05.2021, 1, 1
17:55:00:05.05.2021, 1, 1
17:55:01:05.05.2021, 1, 1
17:55:02:05.05.2021, 1, 1
17:55:03:05.05.2021, 1, 1
17:55:04:05.05.2021, 1, 1
17:55:05:05.05.2021, 0, 0
17:55:06:05.05.2021, 1, 1
17:55:07:05.05.2021, 1, 1
17:55:08:05.05.2021, 1, 1
17:55:09:05.05.2021, 1, 1
17:55:10:05.05.2021, 1, 1
17:55:11:05.05.2021, 1, 1
17:55:12:05.05.2021, 0, 0
17:55:13:05.05.2021, 1, 1
17:55:14:05.05.2021, 1, 1
17:55:15:05.05.2021, 1, 1
17:55:16:05.05.2021, 0, 0
17:55:17:05.05.2021, 1, 1
17:55:18:05.05.2021, 1, 1
17:55:19:05.05.2021, 1, 1
17:55:20:05.05.2021, 1, 1
17:55:21:05.05.2021, 1, 1
17:55:22:05.05.2021, 1, 1
17:55:23:05.05.2021, 1, 1
17:55:24:05.05.2021, 1, 1
17:55:25:05.05.2021, 1, 1
17:55:26:05.05.2021, 1, 1
17:55:27:05.05.2021, 1, 1
17:55:28:05.05.2021, 1, 1
17:55:29:05.05.2021, 1, 1
17:55:30:05.05.2021, 1, 1
17:55:31:05.05.2021, 1, 1
17:55:32:05.05.2021, 1, 1
17:55:33:05.05.2021, 1, 1
17:55:34:05.05.2021, 1, 1
17:55:35:05.05.2021, 1, 1
17:55:36:05.05.2021, 1, 1
17:55:37:05.05.2021, 1, 1
17:55:38:05.05.2021, 1, 1
17:55:39:05.05.2021, 1, 1
17:55:40:05.05.2021, 1, 1
17:55:41:05.05.2021, 1, 1
17:55:42:05.05.2021, 1, 1
17:55:43:05.05.2021, 1, 1
17:55:44:05.05.2021, 1, 1
17:55:45:05.05.2021, 1, 1
17:55:46:05.05.2021, 1, 1
17:55:47:05.05.2021, 1, 1
17:55:48:05.05.2021, 1, 1
17:55:49:05.05.2021, 1, 1
17:55:50:05.05.2021, 0, 0
17:55:51:05.05.2021, 1, 1
17:55:52:05.05.2021, 1, 1
17:55:53:05.05.2021, 1, 1
17:55:54:05.05.2021, 1, 1
17:55:55:05.05.2021, 1, 1
17:55:56:05.05.2021, 1, 1
17:55:57:05.05.2021, 1, 1
17:55:58:05.05.2021, 1, 1
17:55:59:05.05.2021, 1, 1
17:56:00:05.05.2021, 1, 1
17:56:01:05.05.2021, 1, 1
17:56:02:05.05.2021, 0, 0
17:56:03:05.05.2021, 0, 0
17:56:04:05.05.2021, 1, 1
17:56:05:05.05.2021, 1, 1
17:56:06:05.05.2021, 1, 1
17:56:07:05.05.2021, 1, 1
17:56:08:05.05.2021, 1, 1
17:56:09:05.05.2021, 1, 1
17:56:10:05.05.2021, 0, 0
17:56:11:05.05.2021, 1, 1
17:56:12:05.05.2021, 0, 0
17:56:13:05.05.2021, 1, 1
17:56:14:05.05.2021, 1, 1
17:56:15:05.05.2021, 1, 1
17:56:16:05.05.2021, 1, 1
17:56:17:05.05.2021, 1, 1
17:56:18:05.05.2021, 1, 1
17:56:19:05.05.2021, 1, 1
17:56:20:05.05.2021, 1, 1
