2022-01-05 10:05:38.933225, 0, 1
2022-01-05 10:05:39.109632, 0, 0
2022-01-05 10:05:40.109913, 0, 0
2022-01-05 10:05:41.109025, 0, 0
2022-01-05 10:05:42.108838, 0, 0
2022-01-05 10:05:43.109322, 0, 0
2022-01-05 10:05:44.109034, 0, 0
2022-01-05 10:05:45.109087, 0, 0
2022-01-05 10:05:46.109175, 0, 0
2022-01-05 10:05:47.109131, 0, 0
2022-01-05 10:05:48.109147, 0, 0
2022-01-05 10:05:49.109266, 0, 0
2022-01-05 10:05:50.108787, 0, 0
2022-01-05 10:05:51.108547, 0, 0
2022-01-05 10:05:52.108550, 0, 0
2022-01-05 10:05:53.108964, 0, 0
2022-01-05 10:05:54.108948, 0, 0
2022-01-05 10:05:55.109109, 0, 0
2022-01-05 10:05:56.109053, 0, 0
2022-01-05 10:05:57.108988, 0, 0
2022-01-05 10:05:58.108942, 0, 0
2022-01-05 10:05:59.108947, 0, 0
2022-01-05 10:06:00.108898, 0, 0
2022-01-05 10:06:01.109042, 0, 0
2022-01-05 10:06:02.108773, 0, 0
2022-01-05 10:06:03.108973, 0, 0
2022-01-05 10:06:04.108984, 0, 0
2022-01-05 10:06:05.108877, 0, 0
2022-01-05 10:06:06.108573, 0, 0
2022-01-05 10:06:07.108940, 0, 0
2022-01-05 10:06:08.108699, 0, 0
2022-01-05 10:06:09.108824, 0, 1
2022-01-05 10:06:10.109077, 0, 1
2022-01-05 10:06:11.108937, 0, 1
2022-01-05 10:06:12.108667, 0, 1
2022-01-05 10:06:13.109112, 0, 1
2022-01-05 10:06:14.109036, 0, 1
2022-01-05 10:06:15.108690, 0, 1
2022-01-05 10:06:16.109008, 0, 1
2022-01-05 10:06:17.109008, 0, 1
2022-01-05 10:06:18.108957, 0, 1
2022-01-05 10:06:19.108999, 0, 1
2022-01-05 10:06:20.108955, 0, 1
2022-01-05 10:06:21.108558, 0, 1
2022-01-05 10:06:22.108652, 0, 1
2022-01-05 10:06:23.108907, 0, 1
2022-01-05 10:06:24.108561, 0, 1
2022-01-05 10:06:25.108891, 0, 1
2022-01-05 10:06:26.108727, 0, 1
2022-01-05 10:06:27.108725, 0, 1
2022-01-05 10:06:28.108485, 0, 1
2022-01-05 10:06:29.108715, 0, 1
2022-01-05 10:06:30.108717, 0, 1
2022-01-05 10:06:31.108881, 0, 0
2022-01-05 10:06:32.109111, 0, 1
2022-01-05 10:06:33.109008, 0, 0
2022-01-05 10:06:34.108958, 0, 0
2022-01-05 10:06:35.108971, 0, 0
2022-01-05 10:06:36.108929, 0, 0
2022-01-05 10:06:37.109111, 0, 0
2022-01-05 10:06:38.109044, 0, 0
2022-01-05 10:06:39.108727, 0, 0
2022-01-05 10:06:40.108899, 0, 0
2022-01-05 10:06:41.108640, 0, 0
2022-01-05 10:06:42.108637, 0, 0
2022-01-05 10:06:43.109146, 0, 0
2022-01-05 10:06:44.109108, 0, 0
2022-01-05 10:06:45.108649, 0, 0
2022-01-05 10:06:46.108896, 0, 0
2022-01-05 10:06:47.108622, 0, 0
2022-01-05 10:06:48.108607, 0, 0
2022-01-05 10:06:49.108736, 0, 0
2022-01-05 10:06:50.108911, 0, 0
2022-01-05 10:06:51.108567, 0, 0
2022-01-05 10:06:52.108561, 0, 0
2022-01-05 10:06:53.108685, 0, 0
2022-01-05 10:06:54.108991, 0, 0
2022-01-05 10:06:55.109120, 0, 0
2022-01-05 10:06:56.109081, 0, 0
2022-01-05 10:06:57.108970, 0, 0
2022-01-05 10:06:58.108933, 0, 0
2022-01-05 10:06:59.108984, 0, 1
2022-01-05 10:07:00.108919, 0, 1
2022-01-05 10:07:01.109057, 0, 1
2022-01-05 10:07:02.108950, 0, 1
2022-01-05 10:07:03.108647, 0, 1
2022-01-05 10:07:04.108917, 0, 1
2022-01-05 10:07:05.108941, 0, 1
2022-01-05 10:07:06.109056, 0, 1
2022-01-05 10:07:07.109116, 0, 1
2022-01-05 10:07:08.108898, 0, 1
2022-01-05 10:07:09.108641, 0, 1
2022-01-05 10:07:10.108916, 0, 1
2022-01-05 10:07:11.108668, 0, 1
2022-01-05 10:07:12.108974, 0, 1
2022-01-05 10:07:13.108786, 0, 1
2022-01-05 10:07:14.108699, 0, 1
2022-01-05 10:07:15.108673, 0, 1
2022-01-05 10:07:16.109063, 0, 1
2022-01-05 10:07:17.109066, 0, 1
2022-01-05 10:07:18.108997, 0, 1
2022-01-05 10:07:19.109176, 0, 1
2022-01-05 10:07:20.108684, 0, 1
2022-01-05 10:07:21.109138, 0, 1
2022-01-05 10:07:22.108977, 0, 1
2022-01-05 10:07:23.108972, 0, 1
2022-01-05 10:07:24.108962, 0, 1
2022-01-05 10:07:25.109054, 0, 1
2022-01-05 10:07:26.108815, 0, 1
2022-01-05 10:07:27.108904, 0, 1
2022-01-05 10:07:28.108683, 0, 1
2022-01-05 10:07:29.108806, 0, 1
2022-01-05 10:07:30.108562, 0, 1
2022-01-05 10:07:31.109084, 0, 1
2022-01-05 10:07:32.109451, 0, 1
2022-01-05 10:07:33.109126, 0, 1
2022-01-05 10:07:34.109189, 0, 1
2022-01-05 10:07:35.109041, 0, 1
2022-01-05 10:07:36.108611, 0, 1
2022-01-05 10:07:37.109101, 0, 1
2022-01-05 10:07:38.108956, 0, 1
2022-01-05 10:07:39.108623, 0, 1
2022-01-05 10:07:40.108882, 0, 1
2022-01-05 10:07:41.108931, 0, 1
2022-01-05 10:07:42.108935, 0, 1
2022-01-05 10:07:43.109119, 0, 1
2022-01-05 10:07:44.109064, 0, 1
2022-01-05 10:07:45.108760, 0, 1
2022-01-05 10:07:46.108907, 0, 1
2022-01-05 10:07:47.108716, 0, 1
2022-01-05 10:07:48.108888, 0, 1
2022-01-05 10:07:49.108787, 0, 1
2022-01-05 10:07:50.109081, 0, 1
2022-01-05 10:07:51.108995, 0, 1
2022-01-05 10:07:52.108938, 0, 1
2022-01-05 10:07:53.108952, 0, 1
2022-01-05 10:07:54.109050, 0, 1
2022-01-05 10:07:55.109126, 0, 1
2022-01-05 10:07:56.108970, 0, 1
2022-01-05 10:07:57.108659, 0, 1
2022-01-05 10:07:58.108947, 0, 1
2022-01-05 10:07:59.108935, 0, 1
2022-01-05 10:08:00.108927, 0, 1
2022-01-05 10:08:01.109060, 0, 1
2022-01-05 10:08:02.109025, 0, 1
2022-01-05 10:08:03.108794, 0, 1
2022-01-05 10:08:04.108820, 0, 1
2022-01-05 10:08:05.108502, 0, 1
2022-01-05 10:08:06.108492, 0, 1
2022-01-05 10:08:07.108693, 0, 1
2022-01-05 10:08:08.108984, 0, 1
2022-01-05 10:08:09.108982, 0, 1
2022-01-05 10:08:10.108994, 0, 1
2022-01-05 10:08:11.109035, 0, 1
2022-01-05 10:08:12.108914, 0, 1
2022-01-05 10:08:13.109040, 0, 1
2022-01-05 10:08:14.109002, 0, 1
2022-01-05 10:08:15.108710, 0, 1
2022-01-05 10:08:16.108874, 0, 1
2022-01-05 10:08:17.108678, 0, 1
2022-01-05 10:08:18.108982, 0, 1
2022-01-05 10:08:19.109180, 0, 1
2022-01-05 10:08:20.109267, 0, 1
2022-01-05 10:08:21.108971, 0, 1
2022-01-05 10:08:22.108965, 0, 1
2022-01-05 10:08:23.108891, 0, 0
2022-01-05 10:08:24.108565, 0, 0
2022-01-05 10:08:25.109149, 0, 0
2022-01-05 10:08:26.109407, 0, 0
2022-01-05 10:08:27.108963, 0, 0
2022-01-05 10:08:28.108494, 0, 0
2022-01-05 10:08:29.108643, 0, 0
2022-01-05 10:08:30.108653, 0, 0
2022-01-05 10:08:31.108787, 0, 0
2022-01-05 10:08:32.108979, 0, 0
2022-01-05 10:08:33.108623, 0, 0
2022-01-05 10:08:34.108861, 0, 0
2022-01-05 10:08:35.108540, 0, 0
2022-01-05 10:08:36.108523, 0, 0
2022-01-05 10:08:37.109081, 0, 0
2022-01-05 10:08:38.109079, 0, 0
2022-01-05 10:08:39.108945, 0, 0
2022-01-05 10:08:40.108742, 0, 0
2022-01-05 10:08:41.108957, 0, 0
2022-01-05 10:08:42.108977, 0, 0
2022-01-05 10:08:43.109116, 0, 0
2022-01-05 10:08:44.109069, 0, 0
2022-01-05 10:08:45.108972, 0, 0
2022-01-05 10:08:46.108854, 0, 0
2022-01-05 10:08:47.108627, 0, 0
2022-01-05 10:08:48.108843, 0, 0
2022-01-05 10:08:49.108769, 0, 0
2022-01-05 10:08:50.109052, 0, 0
2022-01-05 10:08:51.109012, 0, 0
2022-01-05 10:08:52.108877, 0, 0
2022-01-05 10:08:53.108549, 0, 0
2022-01-05 10:08:54.108589, 0, 0
2022-01-05 10:08:55.108735, 0, 0
2022-01-05 10:08:56.108786, 0, 0
2022-01-05 10:08:57.109207, 0, 0
2022-01-05 10:08:58.109089, 0, 0
2022-01-05 10:08:59.108950, 0, 0
2022-01-05 10:09:00.108660, 0, 0
2022-01-05 10:09:01.109058, 0, 0
2022-01-05 10:09:02.108802, 0, 0
2022-01-05 10:09:03.108981, 0, 0
2022-01-05 10:09:04.108840, 0, 0
2022-01-05 10:09:05.108967, 0, 0
2022-01-05 10:09:06.108884, 0, 0
2022-01-05 10:09:07.108940, 0, 0
2022-01-05 10:09:08.108665, 0, 0
2022-01-05 10:09:09.108854, 0, 0
2022-01-05 10:09:10.108563, 0, 0
2022-01-05 10:09:11.108667, 0, 0
2022-01-05 10:09:12.108857, 0, 0
2022-01-05 10:09:13.108726, 0, 0
2022-01-05 10:09:14.109092, 0, 1
2022-01-05 10:09:15.109008, 0, 1
2022-01-05 10:09:16.108913, 0, 1
2022-01-05 10:09:17.108931, 0, 1
2022-01-05 10:09:18.108935, 0, 1
2022-01-05 10:09:19.109129, 0, 1
2022-01-05 10:09:20.109129, 0, 1
2022-01-05 10:09:21.108745, 0, 1
2022-01-05 10:09:22.108953, 0, 1
2022-01-05 10:09:23.108961, 0, 1
2022-01-05 10:09:24.108968, 0, 1
2022-01-05 10:09:25.109106, 0, 1
2022-01-05 10:09:26.108882, 0, 1
2022-01-05 10:09:27.108709, 0, 1
2022-01-05 10:09:28.108824, 0, 1
2022-01-05 10:09:29.108574, 0, 1
2022-01-05 10:09:30.108940, 0, 1
2022-01-05 10:09:31.109192, 0, 1
2022-01-05 10:09:32.109307, 0, 1
2022-01-05 10:09:33.108980, 0, 1
2022-01-05 10:09:34.108981, 0, 1
2022-01-05 10:09:35.108958, 0, 1
2022-01-05 10:09:36.108865, 0, 1
2022-01-05 10:09:37.108802, 0, 1
2022-01-05 10:09:38.108677, 0, 1
2022-01-05 10:09:39.108862, 0, 1
2022-01-05 10:09:40.109167, 0, 1
2022-01-05 10:09:41.108972, 0, 1
2022-01-05 10:09:42.108981, 0, 1
2022-01-05 10:09:43.108898, 0, 1
2022-01-05 10:09:44.109030, 0, 1
2022-01-05 10:09:45.108987, 0, 0
2022-01-05 10:09:46.108977, 0, 0
2022-01-05 10:09:47.108884, 0, 0
2022-01-05 10:09:48.108568, 0, 0
2022-01-05 10:09:49.109076, 0, 0
2022-01-05 10:09:50.109270, 0, 0
2022-01-05 10:09:51.108907, 0, 0
2022-01-05 10:09:52.109022, 0, 0
2022-01-05 10:09:53.109050, 0, 0
2022-01-05 10:09:54.108940, 0, 0
2022-01-05 10:09:55.108809, 0, 0
2022-01-05 10:09:56.108972, 0, 0
2022-01-05 10:09:57.108717, 0, 0
2022-01-05 10:09:58.108988, 0, 0
2022-01-05 10:09:59.108727, 0, 0
2022-01-05 10:10:00.108626, 0, 0
2022-01-05 10:10:01.109092, 0, 0
2022-01-05 10:10:02.109118, 0, 0
2022-01-05 10:10:03.108954, 0, 0
2022-01-05 10:10:04.108726, 0, 0
2022-01-05 10:10:05.108969, 0, 0
2022-01-05 10:10:06.108963, 0, 0
2022-01-05 10:10:07.109017, 0, 0
2022-01-05 10:10:08.108609, 0, 0
2022-01-05 10:10:09.108668, 0, 0
2022-01-05 10:10:10.108984, 0, 0
2022-01-05 10:10:11.108866, 0, 0
2022-01-05 10:10:12.108499, 0, 0
2022-01-05 10:10:13.108735, 0, 0
2022-01-05 10:10:14.108951, 0, 0
2022-01-05 10:10:15.109057, 0, 0
2022-01-05 10:10:16.108931, 0, 0
2022-01-05 10:10:17.108996, 0, 0
2022-01-05 10:10:18.108752, 0, 0
2022-01-05 10:10:19.108620, 0, 0
2022-01-05 10:10:20.108616, 0, 0
2022-01-05 10:10:21.108981, 0, 0
2022-01-05 10:10:22.108954, 0, 0
2022-01-05 10:10:23.108915, 0, 1
2022-01-05 10:10:24.108841, 0, 1
2022-01-05 10:10:25.108701, 0, 1
2022-01-05 10:10:26.108894, 0, 1
2022-01-05 10:10:27.108637, 0, 1
2022-01-05 10:10:28.108833, 0, 1
2022-01-05 10:10:29.108575, 0, 1
2022-01-05 10:10:30.108846, 0, 1
2022-01-05 10:10:31.108713, 0, 1
2022-01-05 10:10:32.108890, 0, 1
2022-01-05 10:10:33.108543, 0, 1
2022-01-05 10:10:34.108658, 0, 1
2022-01-05 10:10:35.108927, 0, 1
2022-01-05 10:10:36.108899, 0, 1
2022-01-05 10:10:37.109105, 0, 1
2022-01-05 10:10:38.109263, 0, 1
2022-01-05 10:10:39.109155, 0, 1
2022-01-05 10:10:40.109174, 0, 1
2022-01-05 10:10:41.109133, 0, 1
2022-01-05 10:10:42.109039, 0, 0
2022-01-05 10:10:43.109247, 0, 1
2022-01-05 10:10:44.108740, 0, 0
2022-01-05 10:10:45.108835, 0, 0
2022-01-05 10:10:46.108557, 0, 0
2022-01-05 10:10:47.108837, 0, 0
2022-01-05 10:10:48.108430, 0, 0
2022-01-05 10:10:49.108642, 0, 0
2022-01-05 10:10:50.109012, 0, 0
2022-01-05 10:10:51.108954, 0, 0
2022-01-05 10:10:52.108889, 0, 0
2022-01-05 10:10:53.108914, 0, 0
2022-01-05 10:10:54.108912, 0, 0
2022-01-05 10:10:55.108965, 0, 0
2022-01-05 10:10:56.108652, 0, 0
2022-01-05 10:10:57.108909, 0, 0
2022-01-05 10:10:58.108834, 0, 0
2022-01-05 10:10:59.108603, 0, 0
2022-01-05 10:11:00.108857, 0, 0
2022-01-05 10:11:01.109030, 0, 0
2022-01-05 10:11:02.108619, 0, 0
2022-01-05 10:11:03.108608, 0, 0
2022-01-05 10:11:04.108638, 0, 0
2022-01-05 10:11:05.108655, 0, 0
2022-01-05 10:11:06.108697, 0, 0
2022-01-05 10:11:07.108942, 0, 0
2022-01-05 10:11:08.108654, 0, 0
2022-01-05 10:11:09.108982, 0, 0
2022-01-05 10:11:10.108960, 0, 0
2022-01-05 10:11:11.108945, 0, 0
2022-01-05 10:11:12.108866, 0, 0
2022-01-05 10:11:13.108755, 0, 0
2022-01-05 10:11:14.109214, 0, 0
2022-01-05 10:11:15.108784, 0, 0
2022-01-05 10:11:16.108888, 0, 0
2022-01-05 10:11:17.108892, 0, 0
2022-01-05 10:11:18.108887, 0, 0
2022-01-05 10:11:19.108838, 0, 0
2022-01-05 10:11:20.108999, 0, 0
2022-01-05 10:11:21.108978, 0, 0
2022-01-05 10:11:22.108884, 0, 0
2022-01-05 10:11:23.108730, 0, 0
2022-01-05 10:11:24.108931, 0, 0
2022-01-05 10:11:25.108861, 0, 0
2022-01-05 10:11:26.109120, 0, 0
2022-01-05 10:11:27.109046, 0, 0
2022-01-05 10:11:28.108883, 0, 0
2022-01-05 10:11:29.108828, 0, 0
2022-01-05 10:11:30.108586, 0, 0
2022-01-05 10:11:31.109138, 0, 0
2022-01-05 10:11:32.109186, 0, 0
2022-01-05 10:11:33.108675, 0, 1
2022-01-05 10:11:34.109005, 0, 0
2022-01-05 10:11:35.108726, 0, 0
2022-01-05 10:11:36.108866, 0, 0
2022-01-05 10:11:37.108743, 0, 0
2022-01-05 10:11:38.108800, 0, 0
2022-01-05 10:11:39.108927, 0, 0
2022-01-05 10:11:40.108847, 0, 0
2022-01-05 10:11:41.108829, 0, 0
2022-01-05 10:11:42.108689, 0, 0
2022-01-05 10:11:43.108893, 0, 0
2022-01-05 10:11:44.109124, 0, 0
2022-01-05 10:11:45.108931, 0, 0
2022-01-05 10:11:46.108624, 0, 0
2022-01-05 10:11:47.108702, 0, 0
2022-01-05 10:11:48.108946, 0, 0
2022-01-05 10:11:49.109095, 0, 0
2022-01-05 10:11:50.109060, 0, 0
2022-01-05 10:11:51.109080, 0, 0
2022-01-05 10:11:52.108933, 0, 0
2022-01-05 10:11:53.109341, 0, 0
2022-01-05 10:11:54.109098, 0, 0
2022-01-05 10:11:55.109196, 0, 0
2022-01-05 10:11:56.109142, 0, 0
2022-01-05 10:11:57.109026, 0, 0
2022-01-05 10:11:58.108812, 0, 1
2022-01-05 10:11:59.109301, 0, 0
2022-01-05 10:12:00.109031, 0, 1
2022-01-05 10:12:01.108939, 0, 1
2022-01-05 10:12:02.108691, 0, 1
2022-01-05 10:12:03.108993, 0, 1
2022-01-05 10:12:04.108780, 0, 1
2022-01-05 10:12:05.109016, 0, 1
2022-01-05 10:12:06.108963, 0, 1
2022-01-05 10:12:07.108963, 0, 1
2022-01-05 10:12:08.108684, 0, 1
2022-01-05 10:12:09.108966, 0, 1
2022-01-05 10:12:10.108934, 0, 1
2022-01-05 10:12:11.108700, 0, 1
2022-01-05 10:12:12.108953, 0, 1
2022-01-05 10:12:13.109111, 0, 1
2022-01-05 10:12:14.109105, 0, 1
2022-01-05 10:12:15.108745, 0, 1
2022-01-05 10:12:16.108953, 0, 1
2022-01-05 10:12:17.108680, 0, 1
2022-01-05 10:12:18.108998, 0, 1
2022-01-05 10:12:19.108863, 0, 1
2022-01-05 10:12:20.108676, 0, 1
2022-01-05 10:12:21.108969, 0, 1
2022-01-05 10:12:22.109007, 0, 1
2022-01-05 10:12:23.109006, 0, 1
2022-01-05 10:12:24.108946, 0, 1
2022-01-05 10:12:25.108933, 0, 1
2022-01-05 10:12:26.108644, 0, 1
2022-01-05 10:12:27.108970, 0, 1
2022-01-05 10:12:28.109008, 0, 1
2022-01-05 10:12:29.109030, 0, 1
2022-01-05 10:12:30.108969, 0, 1
2022-01-05 10:12:31.109059, 0, 1
2022-01-05 10:12:32.109007, 0, 1
2022-01-05 10:12:33.108870, 0, 1
2022-01-05 10:12:34.108663, 0, 1
2022-01-05 10:12:35.108768, 0, 1
2022-01-05 10:12:36.108851, 0, 1
2022-01-05 10:12:37.108687, 0, 1
2022-01-05 10:12:38.109297, 0, 1
2022-01-05 10:12:39.109199, 0, 1
2022-01-05 10:12:40.109198, 0, 1
2022-01-05 10:12:41.109160, 0, 1
2022-01-05 10:12:42.108935, 0, 1
2022-01-05 10:12:43.108792, 0, 1
2022-01-05 10:12:44.108839, 0, 1
2022-01-05 10:12:45.108973, 0, 1
2022-01-05 10:12:46.109027, 0, 1
2022-01-05 10:12:47.109018, 0, 1
2022-01-05 10:12:48.108913, 0, 1
2022-01-05 10:12:49.109090, 0, 1
2022-01-05 10:12:50.109036, 0, 1
2022-01-05 10:12:51.108958, 0, 1
2022-01-05 10:12:52.108997, 0, 1
2022-01-05 10:12:53.109009, 0, 1
2022-01-05 10:12:54.108963, 0, 1
2022-01-05 10:12:55.109118, 0, 1
2022-01-05 10:12:56.108958, 0, 1
2022-01-05 10:12:57.108621, 0, 1
2022-01-05 10:12:58.109009, 0, 1
2022-01-05 10:12:59.109013, 0, 1
2022-01-05 10:13:00.108947, 0, 1
2022-01-05 10:13:01.109073, 0, 1
2022-01-05 10:13:02.108836, 0, 1
2022-01-05 10:13:03.108929, 0, 1
2022-01-05 10:13:04.108715, 0, 1
2022-01-05 10:13:05.109019, 0, 1
2022-01-05 10:13:06.108830, 0, 1
2022-01-05 10:13:07.109078, 0, 0
2022-01-05 10:13:08.108727, 0, 0
2022-01-05 10:13:09.109000, 0, 0
2022-01-05 10:13:10.109101, 0, 0
2022-01-05 10:13:11.109073, 0, 0
2022-01-05 10:13:12.108932, 0, 0
2022-01-05 10:13:13.109024, 0, 0
2022-01-05 10:13:14.109079, 0, 0
2022-01-05 10:13:15.109193, 0, 0
2022-01-05 10:13:16.109031, 0, 0
2022-01-05 10:13:17.109187, 0, 0
2022-01-05 10:13:18.108818, 0, 0
2022-01-05 10:13:19.109025, 0, 0
2022-01-05 10:13:20.108761, 0, 0
2022-01-05 10:13:21.108922, 0, 0
2022-01-05 10:13:22.108998, 0, 0
2022-01-05 10:13:23.108900, 0, 0
2022-01-05 10:13:24.108574, 0, 0
2022-01-05 10:13:25.109074, 0, 0
2022-01-05 10:13:26.109257, 0, 0
2022-01-05 10:13:27.109088, 0, 0
2022-01-05 10:13:28.109000, 0, 0
2022-01-05 10:13:29.109019, 0, 0
